0.0,7.888
0.004000026666844445,7.872
0.00800005333368889,7.892
0.012000080000533337,7.876
0.01600010666737778,7.872
0.020000133334222226,7.88
0.024000160001066674,7.876
0.02800018666791112,7.856
0.03200021333475556,7.852
0.03600024000160001,7.876
0.04000026666844445,7.912
0.0440002933352889,7.928
0.04800032000213335,7.9
0.05200034666897779,7.912
0.05600037333582224,7.936
0.06000040000266668,7.96
0.06400042666951113,8.048
0.06800045333635557,8.076
0.07200048000320002,8.092
0.07600050667004446,8.064
0.0800005333368889,8.008
0.08400056000373335,8.044
0.0880005866705778,8.08
0.09200061333742224,8.048
0.0960006400042667,8.072
0.10000066667111114,8.032
0.10400069333795559,8.004
0.10800072000480003,7.968
0.11200074667164447,7.92
0.11600077333848892,7.928
0.12000080000533336,7.944
0.12400082667217781,7.968
0.12800085333902225,7.936
0.1320008800058667,7.896
0.13600090667271114,7.864
0.1400009333395556,7.872
0.14400096000640003,7.836
0.1480009866732445,7.836
0.15200101334008892,7.84
0.15600104000693338,7.852
0.1600010666737778,7.84
0.16400109334062227,7.844
0.1680011200074667,7.84
0.17200114667431116,7.856
0.1760011733411556,7.836
0.18000120000800005,7.84
0.18400122667484448,7.816
0.18800125334168893,7.864
0.1920012800085334,7.82
0.19600130667537782,7.832
0.20000133334222228,7.812
0.2040013600090667,7.86
0.20800138667591117,7.856
0.2120014133427556,7.824
0.21600144000960006,7.832
0.2200014666764445,7.844
0.22400149334328895,7.884
0.22800152001013338,7.852
0.23200154667697784,7.824
0.23600157334382227,7.856
0.24000160001066673,7.884
0.24400162667751116,7.872
0.24800165334435562,7.868
0.25200168001120005,7.832
0.2560017066780445,7.756
0.26000173334488896,7.66
0.2640017600117334,7.716
0.2680017866785778,8.0
0.2720018133454223,8.748
0.27600184001226674,9.944
0.2800018666791112,11.316
0.2840018933459556,12.56
0.28800192001280006,13.288
0.2920019466796445,12.344
0.296001973346489,10.444
0.3000020000133334,8.668
0.30400202668017784,7.912
0.3080020533470223,7.852
0.31200208001386676,7.808
0.31600210668071116,7.852
0.3200021333475556,7.948
0.3240021600144001,8.12
0.32800218668124453,8.112
0.332002213348089,8.088
0.3360022400149334,8.076
0.34000226668177785,8.084
0.3440022933486223,8.016
0.34800232001546677,8.0
0.3520023466823112,8.012
0.35600237334915563,8.02
0.3600024000160001,8.02
0.36400242668284455,7.992
0.36800245334968895,8.024
0.3720024800165334,8.032
0.37600250668337787,8.048
0.3800025333502223,8.024
0.3840025600170668,8.032
0.3880025866839112,8.06
0.39200261335075565,8.016
0.3960026400176001,8.02
0.40000266668444456,8.036
0.40400269335128897,8.06
0.4080027200181334,8.096
0.4120027466849779,8.072
0.41600277335182234,8.096
0.42000280001866674,8.096
0.4240028266855112,8.136
0.42800285335235566,8.104
0.4320028800192001,8.1
0.4360029066860445,8.14
